Movie,trunc,Release Date,Distributor,Genre
The Moth Diaries,The Moth Diaries,"Apr 20, 2012",IFC Films,Horror
Rid of Me,Rid of Me,"Nov 18, 2011",Phase 4 Films,Black Comedy
Free Radicals: A History of…,Free Radicals: A His,"Aug 3, 2012",Kino Lorber,Documentary
Yangsi,Yangsi,"Dec 7, 2012",Alive Mind,Documentary
Loosies,Loosies,"Jan 11, 2012",IFC Films,Comedy
Jane's Journey,Jane's Journey,"Sep 16, 2011",First Run Features,Documentary
Downtown Express,Downtown Express,"Apr 20, 2012",,Drama
Let Fury Have the Hour,Let Fury Have the Ho,"Dec 14, 2012",CAVU Releasing,Documentary
Vamps,Vamps,"Nov 2, 2012",Anchor Bay Entert…,Romantic Comedy
Sleepless Night,Sleepless Night,"May 11, 2012",TriBeca Films,Thriller/Suspense
The Terkel in Trouble,The Terkel in Troubl,"Mar 26, 2010",,Adventure
Summer,Summer,"Jun 9, 2011",The Film Desk,Drama
The Swell Season,The Swell Season,"Oct 7, 2011",Seventh Art Relea…,Documentary
Cirkus Columbia,Cirkus Columbia,"Feb 17, 2012",Strand Releasing,Drama
ATM,ATM,"Apr 6, 2012",IFC Films,Thriller/Suspense
About Cherry,About Cherry,"Sep 21, 2012",IFC Films,Drama
Cheerful Weather for the We…,Cheerful Weather for,"Dec 7, 2012",IFC Films,Romantic Comedy
Carl,Carl,"Apr 29, 2012",Afterlight Pictures,Horror
Pianomania,Pianomania,"May 27, 2011",First Run Features,Documentary
The Samaritan,The Samaritan,"May 18, 2012",IFC Films,Thriller/Suspense
Why Stop Now,Why Stop Now,"Aug 17, 2012",IFC Films,Comedy
The Heir Apparent: Largo Winch,The Heir Apparent: L,"Nov 18, 2011",Music Box Films,Action
Gainsbourg: A Heroic Life,Gainsbourg: A Heroic,"Aug 31, 2011",Music Box Films,Drama
Le Moine,Le Moine,"Dec 7, 2012",,Thriller/Suspense
Patagonia Rising,Patagonia Rising,"Jun 8, 2012",First Run Features,Documentary
Planet of Snail,Planet of Snail,"Jul 25, 2012",Cinema Guild,Documentary
American Teacher,American Teacher,"Sep 30, 2011",First Run Features,Documentary
Bad Blood,Bad Blood,"Oct 26, 2012",Garvity Arch,Horror
Four Adventures of Reinette…,Four Adventures of R,"Jul 20, 2011",The Film Desk,Comedy
Le combat dans l'île,Le combat dans l'île,"Jun 12, 2009",The Film Desk,Thriller/Suspense
Perfect Sense,Perfect Sense,"Feb 10, 2012",IFC Films,Drama
Bestiare,Bestiare,"Oct 19, 2012",Zeitgeist,Documentary
I Kissed a Vampire,I Kissed a Vampire,"Mar 30, 2012",Monterey Media,Musical
Headshot,Headshot,"Sep 28, 2012",Kino Lorber,Thriller/Suspense
Fightville,Fightville,"Apr 6, 2012",MPI Media Group,Documentary
Jason Becker: Not Dead Yet,Jason Becker: Not De,"Dec 14, 2012",Kino Lorber,Documentary
Monsieur Verdoux,Monsieur Verdoux,"Apr 11, 1947",The Film Desk,Black Comedy
Snowman's Land,Snowman's Land,"Sep 14, 2012",Music Box Films,Black Comedy
Jack and Diane,Jack and Diane,"Nov 2, 2012",Magnolia Pictures,Drama
My Joy,My Joy,"Sep 30, 2011",Kino Lorber,Drama
The Decoy Bride,The Decoy Bride,"Mar 9, 2012",IFC Films,Comedy
Ta-weo,Ta-weo,,,Thriller/Suspense
Battleship Potemkin,Battleship Potemkin,"Jan 14, 2011",Kino International,Drama
Nature Calls,Nature Calls,"Nov 9, 2012",Magnet Pictures,Comedy
A Dark Truth,A Dark Truth,,,Thriller/Suspense
Citizen Gangster,Citizen Gangster,"Apr 27, 2012",IFC Films,Drama
Death of a Superhero,Death of a Superhero,"May 4, 2012",TriBeca Films,Drama
Gottfried Helnwein and the …,Gottfried Helnwein a,"Nov 23, 2012",First Run Features,Documentary
Meeting Evil,Meeting Evil,"May 4, 2012",Magnet Pictures,Drama
Playback,Playback,"Mar 16, 2012",Magnet Pictures,Horror
Apartment 143,Apartment 143,"Jun 1, 2012",Magnolia Pictures,Horror
