Movie,trunc,Release Date,Distributor,Genre
Race You to the Bottom,Race You to the Bott,"Mar 30, 2007",Regent Releasing,Drama
The Glamorous Life of Sachi…,The Glamorous Life o,"Apr 13, 2007",Palm Pictures,Comedy
Dynamite Warrior,Dynamite Warrior,"Jul 6, 2007",Magnolia Pictures,Action
Imaginary Witness: Hollywoo…,Imaginary Witness: H,"Dec 25, 2007",Shadow,Documentary
The Inner Life of Martin Frost,The Inner Life of Ma,"Sep 7, 2007",New Yorker,Comedy
Riding Alone for Thousands …,Riding Alone for Tho,"Sep 1, 2006",Sony Pictures Cla…,Drama
The Price of Sugar,The Price of Sugar,"Sep 28, 2007",Mitropoulos Films,Documentary
Everything's Cool: A Toxic …,Everything's Cool: A,"Nov 23, 2007",City Lights Pictures,Documentary
Blood and Tears,Blood and Tears,"Jun 15, 2007",ThinkFilm,Documentary
The Killing of John Lennon,The Killing of John ,,,Drama
My Brother's Wedding,My Brother's Wedding,"Sep 14, 2007",Milestone,Drama
What the Snow Brings,What the Snow Brings,"Jun 1, 2007",Eleven Arts,Drama
The Bridesmaid,The Bridesmaid,"Aug 4, 2006",First Run Features,Thriller/Suspense
Raising Flagg,Raising Flagg,"Feb 2, 2007",Cinema Libre,Comedy
"Cop, the Criminal and the C…","Cop, the Criminal an","Apr 6, 2007",Lonely Seal Relea…,Comedy
I'm Reed Fish,I'm Reed Fish,"Jun 1, 2007",Screen Media Films,Comedy
Antonia,Antonia,"Sep 21, 2007",Anywhere Road Ent…,Musical
Daratt,Daratt,"Apr 6, 2007",ArtMattan Films,Drama
Los Muertos,Los Muertos,"Apr 6, 2007",Facets,
9 Star Hotel,9 Star Hotel,"May 23, 2007",Koch Lorber Films,Documentary
Funny Money,Funny Money,"Jan 26, 2007",ThinkFilm,Comedy
Summercamp!,Summercamp!,"Jul 18, 2007",Argot Pictures,Documentary
Half Moon,Half Moon,"Dec 14, 2007",Strand Releasing,Comedy
Lunacy,Lunacy,"Aug 9, 2006",Zeitgeist,Horror
The Prisoner or: How I Plan…,The Prisoner or: How,"Mar 23, 2007",,Documentary
Believe,Believe,"Apr 20, 2007",Kaleidoscope Pict…,Comedy
He Was a Quiet Man,He Was a Quiet Man,"Nov 30, 2007",Mitropoulos Films,Black Comedy
Looking for an Icon,Looking for an Icon,"May 9, 2007",First Run/Icarus,Documentary
Chronicle of an Escape,Chronicle of an Esca,"Nov 30, 2007",IFC Films,Thriller/Suspense
You're Gonna Miss Me,You're Gonna Miss Me,"Jun 8, 2007",Palm Pictures,Documentary
Laura Smiles,Laura Smiles,"Jul 27, 2007",Emerging Pictures,Drama
The Secret Life of Words,The Secret Life of W,"Dec 15, 2006",Strand Releasing,Drama
Rock the Bells,Rock the Bells,"Apr 11, 2007",Seventh Art Relea…,
Badland,Badland,"Nov 30, 2007",Arcangelo Enterta…,Drama
Greg et Gentillon,Greg et Gentillon,"Apr 6, 2007",Alliance Atlantis,
Oswald's Ghost,Oswald's Ghost,"Nov 30, 2007",Seventh Art Relea…,Documentary
49 Up,49 Up,"Oct 6, 2006",First Run Features,Documentary
Mem-o-re,Mem-o-re,"Mar 23, 2007",Aloha Releasing,Thriller/Suspense
Divine Intervention (2007),Divine Intervention ,"Nov 30, 2007",Bullz Eye,Drama
Broken Sky,Broken Sky,"Sep 29, 2006",Strand Releasing,
Unborn in the USA: Inside t…,Unborn in the USA: I,"Jun 15, 2007",First Run Features,Documentary
'Tis Autumn: The Search for…,'Tis Autumn: The Sea,"Dec 7, 2007",Outsider,Documentary
Four Lane Highway,Four Lane Highway,"Jun 1, 2007",Sky Island,
Moonlight,Moonlight,"May 19, 2006",Indican Pictures,Thriller/Suspense
The Dog Problem,The Dog Problem,"Apr 27, 2007",ThinkFilm,
Adam's Apples,Adam's Apples,"Mar 16, 2007",Outsider,Comedy
Eleven Men Out,Eleven Men Out,"Nov 16, 2007",Regent Releasing,Comedy
The Trials of Darryl Hunt,The Trials of Darryl,"Jun 15, 2007",ThinkFilm,Documentary
Beyond Hatred,Beyond Hatred,"Jun 15, 2007",First Run Features,Documentary
The Sugar Curtain,The Sugar Curtain,"Jul 25, 2007",First Run/Icarus,Documentary
It's a Boy-Girl Thing,It's a Boy-Girl Thin,"Dec 7, 2007",Icon Film Distrib…,
The World According to Shorts,The World According ,"Jul 21, 2006",New Yorker,Multiple Genres
Flakes,Flakes,"Dec 19, 2007",IFC Films,Comedy
Out of the Blue,Out of the Blue,"Oct 19, 2007",IFC Films,Drama
Notes on Marie Menken,Notes on Marie Menke,"Feb 9, 2007",First Run/Icarus,
Falling,Falling,"Jun 29, 2007",Kino International,Drama
The Last Door,The Last Door,"Nov 30, 2007",Alliance Atlantis,
Summer Storm,Summer Storm,"Mar 17, 2006",Regent Releasing,Drama
The Marsh,The Marsh,"Mar 23, 2007",Alliance Atlantis,
Mongolian Ping Pong,Mongolian Ping Pong,"Apr 21, 2006",First Run Features,Comedy
Intervention,Intervention,"Nov 30, 2007",Alliance Atlantis,Drama
Soap,Soap,"Oct 27, 2006",Strand Releasing,
Looking for Cheyenne,Looking for Cheyenne,"Dec 7, 2007",Regent Releasing,Drama
Guta-yubalja-deul,Guta-yubalja-deul,,,Drama
