link,Production Budget,MPAA Rating,Running Time,Genre,Production Method,Creative Type,Production/Financing Companies,Production Countries,Languages,Release Date,Franchise
https://www.the-numbers.com/movie/Mrs-Browns-Boys-D-Movie-(2014-United-Kingdom)#tab=summary,,,,Comedy,Live Action,Contemporary Fiction,"Universal Pictures,BBC Films,Penalty Kick Films,That's Nice Films,Finglas Films,BocFlix",United Kingdom,English,"June 27, 2014",
https://www.the-numbers.com/movie/When-the-Game-Stands-Tall#tab=summary,"$15,000,000","PGfor thematic material, a scene of violence, and brief smoking.(Rating bulletin 2322, 5/24/2014)",114 minutes,Drama,Live Action,Contemporary Fiction,Mandalay Sports Media,United States,English,"August 22, 2014",
https://www.the-numbers.com/movie/Fading-Gigolo#tab=summary,,"Rfor some sexual content, language and brief nudity.(Rating bulletin 2294, 10/16/2013)",98 minutes,Comedy,Live Action,Contemporary Fiction,Antidote Films,United States,English,"April 17, 2014",
https://www.the-numbers.com/movie/Grace-of-Monaco#tab=summary,"$30,000,000",,103 minutes,Drama,Live Action,Dramatization,"Stone Angels,YRF Entertainment",United States,English,"May 15, 2014",
https://www.the-numbers.com/movie/Haunted-House-2-A#tab=summary,"$4,000,000","Rfor crude and sexual content, nudity, pervasive language, drug use and some violent images.(Rating bulletin 2309, 2/12/2014)",87 minutes,Comedy,Live Action,Multiple Creative Types,"Baby Way,IM Global,Endgame Releasing,Automatik",United States,English,"April 18, 2014",A Haunted House
https://www.the-numbers.com/movie/Nino-El#tab=summary,,Not Rated,136 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Telecinco Cinema,Ikiru Films,Vaca Films,La Ferme!",Spain,Spanish,"August 29, 2014",
https://www.the-numbers.com/movie/Before-I-Go-to-Sleep#tab=summary,"$22,000,000","Rfor some brutal violence and language.(Rating bulletin 2293, 10/9/2013)",92 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Scott Free Films,Millennium Films,StudioCanal",United Kingdom,English,"October 31, 2014",
https://www.the-numbers.com/movie/Foxcatcher#tab=summary,"$24,000,000","Rfor some drug use and a scene of violence.(Rating bulletin 2326, 6/11/2014)",134 minutes,Drama,Live Action,Dramatization,Annapurna Pictures,United States,English,"November 14, 2014",
https://www.the-numbers.com/movie/Drop-The#tab=summary,"$12,600,000","Rfor some strong violence and pervasive language.(Rating bulletin 2291 (Cert #48663), 9/25/2013)",107 minutes,Drama,Live Action,Contemporary Fiction,"Chernin Entertainment,TSG Entertainment,Ingenious Media",United States,English,"September 12, 2014",
https://www.the-numbers.com/movie/Gooische-Vrouwen-II-(Netherlands)-(2014)#tab=summary,,,106 minutes,,Live Action,Contemporary Fiction,,Netherlands,,"December 05, 2014",
https://www.the-numbers.com/movie/Bears#tab=summary,,G,77 minutes,Documentary,Live Action,Factual,"Disney Nature,Silverback Films",United States,English,"April 18, 2014",
https://www.the-numbers.com/movie/Shiwan-Ge-Lengxiaohua-(China)(2014)#tab=summary,,,100 minutes,Comedy,Digital Animation,Contemporary Fiction,,China,Mandarin,"December 31, 2014",One Hundred Thousand Bad Jokes
https://www.the-numbers.com/movie/Addicted#tab=summary,"$5,000,000","Rfor strong sexual content, nudity, language and brief drug use.(Rating bulletin 2340, 9/17/2014)",105 minutes,Drama,Live Action,Contemporary Fiction,"Lionsgate,Paul Hall",United States,English,"October 10, 2014",
https://www.the-numbers.com/movie/Calvary#tab=summary,,"Rfor sexual references, language, brief strong violence and some drug use.(Rating bulletin 2328, 6/25/2014)",104 minutes,Black Comedy,Live Action,Contemporary Fiction,"Reprisal Films,Octagon Films","Ireland,United Kingdom",English,"July 03, 2014",
https://www.the-numbers.com/movie/Belle#tab=summary,,"PGfor thematic elements, some language and brief smoking images.(Rating bulletin 2299, 11/20/2013)",105 minutes,Drama,Live Action,Dramatization,"DJ Films,Amma Asante,Head Gear Films,Metrol Technology",United Kingdom,English,"May 02, 2014",
https://www.the-numbers.com/movie/Lunchbox-The#tab=summary,"$1,700,000","PGfor thematic material and smoking.(Rating bulletin 2303, 12/24/2013)",104 minutes,Drama,Live Action,Contemporary Fiction,"Rohfilm,Cine Mosaic,ASAP Films,Sikhya Entertainment,DAR Motion Pictures,NFDC","India,Germany,France","Hindi,English","February 28, 2014",
https://www.the-numbers.com/movie/Il-Ricco-il-Povero-e-il-Maggiordomo-(Italy)-(2014)#tab=summary,,,102 minutes,Comedy,Live Action,Contemporary Fiction,,Italy,,"December 12, 2014",
https://www.the-numbers.com/movie/Beyond-the-Lights#tab=summary,"$7,000,000","PG-13for sexual content including suggestive gestures, partial nudity, language and
thematic elements.(Rating bulletin 2333, 7/30/2014)",116 minutes,Drama,Live Action,Contemporary Fiction,"Relativity Media,Undisputed Cinema,Homegrown Pictures,BET Films",United States,English,"November 14, 2014",
https://www.the-numbers.com/movie/Interview-The#tab=summary,"$44,000,000","Rfor pervasive language, crude and sexual humor, nudity, some drug use and bloody violence.(Rating bulletin 2349, 11/19/2014)",111 minutes,Comedy,Live Action,Contemporary Fiction,"Point Grey,Sony Pictures,LStar Capital",United States,English,"February 06, 2014",
https://www.the-numbers.com/movie/Nativity-3-Dude-Wheres-My-Donkey#tab=summary,,,,Comedy,Live Action,Contemporary Fiction,"Entertainment One,Mirrorball Films",United Kingdom,English,"November 14, 2014",Nativity
https://www.the-numbers.com/movie/Moms-Night-Out#tab=summary,"$5,000,000","PGfor mild thematic elements and some action.(Rating bulletin 2307, 1/29/2014)",97 minutes,Comedy,Live Action,Contemporary Fiction,"Tri-Star Pictures,Affirm Films,Provident Films,Pure Flix,Four Boys Entertainment",United States,English,"May 09, 2014",
https://www.the-numbers.com/movie/Two-Faces-of-January-The#tab=summary,,"PG-13for some violence, language and smoking.(Rating bulletin 2328, 6/25/2014)",98 minutes,Thriller/Suspense,Live Action,Historical Fiction,"Working Title Films,Timnick Film,Mirage,Anton Capital Entertainment,Lovefilm",United Kingdom,English,"May 16, 2014",
https://www.the-numbers.com/movie/Jurassic-World#tab=summary,"$215,000,000","PG-13for intense sequences of science-fiction violence and peril.(Rating bulletin 2373, 5/13/2015)",124 minutes,Action,Live Action,Science Fiction,"Universal Pictures,Amblin Entertainment,Legendary Pictures",United States,English,"June 09, 2015",Jurassic Park
https://www.the-numbers.com/movie/Furious-7#tab=summary,"$190,000,000","PG-13for prolonged frenetic sequences of violence, action and mayhem, suggestive content and brief strong language.(Rating bulletin 2353, 12/17/2014)",137 minutes,Action,Live Action,Contemporary Fiction,"Original Film,One Race Films,Universal Pictures,MRC,China Film Company,Dentsu Inc.",United States,English,"April 01, 2015",Fast and the Furious
https://www.the-numbers.com/movie/Spectre#tab=summary,"$245,000,000","PG-13for intense sequences of action and violence, some disturbing images, sensuality and language.(Rating bulletin 2391, 9/16/2015)",148 minutes,Action,Live Action,Contemporary Fiction,Eon Productions,"United States,United Kingdom",English,"October 06, 2015",James Bond
https://www.the-numbers.com/movie/Mission-Impossible-Rogue-Nation#tab=summary,"$150,000,000","PG-13for sequences of action and violence, and brief partial nudity.(Rating bulletin 2378, 6/17/2015)",131 minutes,Action,Live Action,Contemporary Fiction,"Bad Robot,Skydance Productions,Tom Cruise Productions,Paramount Pictures",United States,English,"July 29, 2015",Mission: Impossible
https://www.the-numbers.com/movie/Martian-The-(2015)#tab=summary,"$108,000,000","PG-13for some strong language, injury images, and brief nudity.(Rating bulletin 2389, 9/2/2015)",130 minutes,Adventure,Live Action,Science Fiction,"Scott Free Films,Kinberg Genre",United States,English,"September 30, 2015",
https://www.the-numbers.com/movie/Hunger-Games-Mockingjay-Part-2-The#tab=summary,"$160,000,000","PG-13for intense sequences of violence and action, and for some thematic material.(Rating bulletin 2387, 8/19/2015)",136 minutes,Action,Live Action,Science Fiction,"Lionsgate,Color Force",United States,English,"November 18, 2015",Hunger Games
https://www.the-numbers.com/movie/Hunger-Games-Mockingjay-Part-2-The#tab=summary,"$160,000,000","PG-13for intense sequences of violence and action, and for some thematic material.(Rating bulletin 2387, 8/19/2015)",136 minutes,Action,Live Action,Science Fiction,"Lionsgate,Color Force",United States,English,"November 18, 2015",Hunger Games
https://www.the-numbers.com/movie/Revenant-The-(2015)#tab=summary,"$135,000,000","Rfor strong frontier combat and violence including gory images, a sexual assault, language 
and brief nudity.(Rating bulletin 2392, 9/23/2015)",156 minutes,Adventure,Live Action,Dramatization,"RatPac Entertainment,Anonymous Content,M. Productions,Appian Way,Regency Enterprises,New Regency",United States,English,"December 25, 2015",
https://www.the-numbers.com/movie/Ant-Man#tab=summary,"$130,000,000","PG-13for sci-fi action violence.(Rating bulletin 2380, 6/1/2015)",117 minutes,Action,Live Action,Super Hero,"Marvel Studios,Walt Disney Pictures",United States,English,"July 14, 2015",Marvel Cinematic UniverseAnt-Man
https://www.the-numbers.com/movie/Kingsman-The-Secret-Service#tab=summary,"$94,000,000","Rfor sequences of strong violence, language and some sexual content.(Rating bulletin 2356, 1/14/2015)",129 minutes,Action,Live Action,Contemporary Fiction,"20th Century Fox,TSG Entertainment,MARV Films","United States,United Kingdom","English,Arabic,Swedish","January 29, 2015",Kingsman
https://www.the-numbers.com/movie/Home-(2015)#tab=summary,"$130,000,000","PGfor mild action and some rude humor.(Rating bulletin 2353, 12/17/2014)",94 minutes,Adventure,Digital Animation,Kids Fiction,DreamWorks Animation,United States,English,"March 19, 2015",
https://www.the-numbers.com/movie/Good-Dinosaur-The#tab=summary,"$187,500,000","PGfor peril, action and thematic elements.(Rating bulletin 2396 (Cert #50033), 10/21/2015)",92 minutes,Adventure,Digital Animation,Kids Fiction,Disney-Pixar,United States,English,"November 25, 2015",
https://www.the-numbers.com/movie/Taken-3#tab=summary,"$48,000,000","PG-13for intense sequences of violence and action, and for brief strong language.(Rating bulletin 2349, 11/19/2014)",118 minutes,Action,Live Action,Contemporary Fiction,"EuropaCorp,Canal Plus,M6 Films",France,English,"January 02, 2015",Taken
https://www.the-numbers.com/movie/SpongeBob-Movie-Sponge-Out-of-Water-The#tab=summary,"$74,000,000","PGfor mild action and rude humor.(Rating bulletin 2359, 2/4/2015)",93 minutes,Adventure,Animation/Live Action,Kids Fiction,United Plankton Pictures,United States,English,"January 28, 2015",SpongeBob SquarePants
https://www.the-numbers.com/movie/Pitch-Perfect-2#tab=summary,"$29,000,000","PG-13for innuendo and language.(Rating bulletin 2354, 12/24/2014)",115 minutes,Comedy,Live Action,Contemporary Fiction,"Gold Circle Films,Brownstone",United States,English,"May 07, 2015",Pitch Perfect
https://www.the-numbers.com/movie/Peanuts-Movie-The#tab=summary,"$99,000,000","G(Rating bulletin 2386, 8/12/2015)",89 minutes,Adventure,Digital Animation,Kids Fiction,"Blue Sky Studios,20th Century Fox Animation",United States,English,"November 05, 2015",Peanuts
https://www.the-numbers.com/movie/Alvin-and-the-Chipmunks-The-Road-Chip#tab=summary,"$90,000,000","PGor some mild rude humor and language.(Rating bulletin 2399 (Cert #49907), 11/11/2015)",86 minutes,Adventure,Animation/Live Action,Kids Fiction,"Fox 2000 Pictures,Bagdasarian Company,Regency Enterprises",United States,English,"December 18, 2015",Alvin and the Chipmunks
https://www.the-numbers.com/movie/Pixels#tab=summary,"$90,000,000","PG-13for some language and suggestive comments.(Rating bulletin 2376, 6/2/2015)",105 minutes,Action,Animation/Live Action,Science Fiction,"1492 Pictures,Happy Madison,Film Croppers Entertainment",United States,English,"July 16, 2015",
https://www.the-numbers.com/movie/Daddys-Home-(2015)#tab=summary,"$50,000,000","PG-13for thematic elements, crude and suggestive content, and for language.(Rating bulletin 2404 (Cert #49962), 12/16/2015)",96 minutes,Comedy,Live Action,Contemporary Fiction,"Paramount Pictures,Red Granite Pictures,Gary Sanchez Productions",United States,English,"December 25, 2015",Daddy’s Home
https://www.the-numbers.com/movie/Ted-2#tab=summary,"$68,000,000","Rfor crude and sexual content, pervasive language, and some drug use.(Rating bulletin 2371, 4/29/2015)",115 minutes,Comedy,Animation/Live Action,Fantasy,"Fuzzy Door,Bluegrass Films",United States,English,"June 25, 2015",Ted
https://www.the-numbers.com/movie/Tomorrowland#tab=summary,"$170,000,000","PGfor sequences of sci-fi action violence and peril, thematic elements, and language.(Rating bulletin 2325, 3/25/2015)",129 minutes,Adventure,Live Action,Science Fiction,A113,United States,English,"May 20, 2015",
https://www.the-numbers.com/movie/Straight-Outta-Compton#tab=summary,"$28,000,000","Rfor language throughout, strong sexuality/nudity, violence, and drug use.(Rating bulletin 2379, 6/24/2015)",146 minutes,Drama,Live Action,Dramatization,"Broken Chair Flickz,New Line Cinema,Cube Vision,Crucial Films",United States,English,"August 14, 2015",
https://www.the-numbers.com/movie/Intern-The#tab=summary,"$40,000,000","PG-13for some suggestive content and brief strong language.(Rating bulletin 2368, 4/8/2015)",121 minutes,Comedy,Live Action,Contemporary Fiction,Waverly Films,United States,English,"September 24, 2015",
https://www.the-numbers.com/movie/Creed#tab=summary,"$37,000,000","PG-13for violence, language and some sensuality.(Rating bulletin 2396 (Cert #50002), 10/21/2015)",133 minutes,Drama,Live Action,Contemporary Fiction,"Metro-Goldwyn-Mayer Pictures,Warner Bros.,New Line Cinema,Chartoff Winkler Productions",United States,English,"November 25, 2015",RockyCreed
https://www.the-numbers.com/movie/Bridge-of-Spies#tab=summary,"$40,000,000","PG-13for some violence and brief strong language.(Rating bulletin 2385, 8/4/2015)",141 minutes,Thriller/Suspense,Live Action,Historical Fiction,"DreamWorks Pictures,Fox 2000 Pictures,Reliance Entertainment,Participant Media,Afterworks Limited,Studio Babelsberg,Amblin Entertainment,Marc Platt Productions",United States,"English,German,Russian","October 14, 2015",
https://www.the-numbers.com/movie/Yip-Man-3-(Hong-Kong)-(2015)#tab=summary,"$36,000,000","PG-13for sequences of martial arts violence and brief strong language.(Rating bulletin 2407 (Cert #50217), 1/13/2016)",105 minutes,Action,Live Action,Historical Fiction,"Pegasus Motion Pictures,My Pictures Studio,Dreams Salon Entertainment Culture,Starbright Communications Limited","China,Hong Kong","Cantonese,English","December 24, 2015",Ip Man
https://www.the-numbers.com/movie/Pan-(2015)#tab=summary,"$150,000,000","PGfor fantasy action violence, language and some thematic material.(Rating bulletin 2388, 8/26/2015)",111 minutes,Adventure,Live Action,Fantasy,"Warner Bros.,Berlanti Productions,RatPac Entertainment,Dune Entertainment",United States,English,"September 25, 2015",
https://www.the-numbers.com/movie/Trainwreck#tab=summary,"$35,000,000","Rfor strong sexual content, nudity, language and some drug use.(Rating bulletin 2358, 1/28/2015)",122 minutes,Romantic Comedy,Live Action,Contemporary Fiction,Apatow Productions,United States,English,"July 17, 2015",
https://www.the-numbers.com/movie/Big-Short-The#tab=summary,"$28,000,000","Rfor pervasive language and some sexuality/nudity.(Rating bulletin 2400 (Cert #50062), 11/18/2015)",130 minutes,Drama,Live Action,Historical Fiction,"Plan B Entertainment,Regency Enterprises",United States,English,"December 11, 2015",
https://www.the-numbers.com/movie/Last-Witch-Hunter-The#tab=summary,"$80,000,000","PG-13for sequences of fantasy violence and frightening images.(Rating bulletin 2389, 9/2/2015)",98 minutes,Action,Live Action,Fantasy,"Marc Canton,One Race Films,Goldmann Pictures,Summit Entertainment",United States,English,"October 21, 2015",
https://www.the-numbers.com/movie/Tian-jiang-xiong-shi#tab=summary,"$65,000,000","Rfor bloody violence.(Rating bulletin 2373, 5/13/2015)",126 minutes,Action,Live Action,Historical Fiction,"Sparkle Roll Media Corporation,Huayi Brothers Corp.,Shanghai Film Group,Sparkle Roll Culture & Entertainment Development LTD.,Home Media and Entertainment Fund,Shenzhen Tencent Video Culture Communication LTD.,China Film & TV Capital Alibaba Co. LTD.,Yu Le Bao,Visualizer Film",China,"Mandarin,English","February 18, 2015",
https://www.the-numbers.com/movie/Man-From-U-N-C-L-E-The#tab=summary,"$75,000,000","PG-13for action violence, some suggestive content, and partial nudity.(Rating bulletin 2341, 9/24/2014)",106 minutes,Action,Live Action,Historical Fiction,"Guy Ritchie,Davis Entertainment,Wigram Productions,RatPac Entertainment,Dune Entertainment",United States,English,"August 12, 2015",
https://www.the-numbers.com/movie/Vacation#tab=summary,"$31,000,000","Rfor crude and sexual content and language throughout, and brief graphic nudity.(Rating bulletin 2380, 7/1/2015)",98 minutes,Comedy,Live Action,Contemporary Fiction,"Benderspink Productions,Big Kid Pictures,New Line Cinema,RatPac Entertainment,Dune Entertainment",United States,English,"July 29, 2015",National Lampoon's Vacation
https://www.the-numbers.com/movie/Little-Prince-The-(France)#tab=summary,"$77,500,000","PGfor mild thematic elements.(Rating bulletin 2408 (Cert #50224), 1/20/2016)",108 minutes,Adventure,Digital Animation,Kids Fiction,ON Animation Studios,France,"English,French","July 29, 2015",
